,popup,Plant state abbreviation_x,lat,lon,Plant state abbreviation_y,plant_annual_generation,state_annual_generation,perc_gen_state
8712,Eddystone Generating Station,PA,39.858,-75.323,PA,16471,241279453.0,0.0068265240969358
8713,Elizabethtown Solar,PA,40.152693,-76.581401,PA,2937,241279453.0,0.0012172607171817
8714,Elk Hill Solar 2,PA,39.799589,-77.811561,PA,27352,241279453.0,0.011336232596648
8715,Fairless Energy Center,PA,40.1475,-74.7411,PA,7460496,241279453.0,3.0920560815429234
8716,Falling Spring,PA,39.9389,-77.6583,PA,2099,241279453.0,0.0008699456061847
8717,Falls,PA,40.176486,-74.789976,PA,186,241279453.0,7.708903418311381e-05
8718,Fort Indiantown Gap,PA,40.427558,-76.57313,PA,4872,241279453.0,0.0020192353469899
8719,Forward Windpower LLC,PA,40.0853,-78.8633,PA,58746,241279453.0,0.0243477010866731
8720,Frey Farm Landfill,PA,39.9589,-76.4442,PA,18207,241279453.0,0.0075460217493115
8721,General Electric Diesel Engine Plant,PA,41.1694,-80.1055,PA,3463,241279453.0,0.0014352651901942
8722,Gettysburg Energy & Nutrient Rec Facility,PA,39.950278,-77.125278,PA,0,241279453.0,0.0
8723,Glades Pike Generation Plant,PA,40.00665,-79.041035,PA,10544,241279453.0,0.0043700364324018
8724,GLRA Landfill,PA,40.3664,-76.4931,PA,13164,241279453.0,0.0054559142257339
8725,Green Knight Energy Center,PA,40.8592,-75.2627,PA,35343,241279453.0,0.0146481598663107
8726,"Green Mountain Storage, LLC",PA,39.851389,-79.070556,PA,-3063,241279453.0,-0.0012694823209832
8727,GSK York RDC Solar Facility,PA,40.043856,-76.735474,PA,2273,241279453.0,0.0009420611542914
8728,Hamilton (PA),PA,39.908732,-76.988454,PA,172,241279453.0,7.12866337607289e-05
8729,Hamilton Patriot Generation Plant,PA,41.180833,-76.839167,PA,5855248,241279453.0,2.4267495334548856
8730,Harrisburg Facility,PA,40.244242,-76.853872,PA,112433,241279453.0,0.0465986633350001
8731,Hazle Spindle,PA,40.949536,-76.04739,PA,-12560,241279453.0,-0.0052055820932253
8732,Hickory Run Energy Station,PA,40.994444,-80.43,PA,6372359,241279453.0,2.641069896656306
8733,Highland North Wind Farm,PA,40.319561,-78.680633,PA,172711,241279453.0,0.0715813128107514
8734,Holtwood,PA,39.827198,-76.331772,PA,1112139,241279453.0,0.4609339859536236
8735,"Hunker Solar River, LLC",PA,40.216382,-79.647108,PA,1500,241279453.0,0.0006216857595412
8736,Hunlock Unit 4,PA,41.2025,-76.068333,PA,34871,241279453.0,0.0144525360806417
8737,Hunterstown,PA,39.8662,-77.1648,PA,30948,241279453.0,0.0128266205908548
8738,IKEA Conshohocken Rooftop PV System,PA,40.095176,-75.306372,PA,1012,241279453.0,0.0004194306591038
8739,Indiana University of Pennsylvania,PA,40.6144,-79.1594,PA,19920,241279453.0,0.0082559868867076
8740,Jefferson Torresdale Hospital,PA,40.071128,-74.983057,PA,2958,241279453.0,0.0012259643178153
8741,Juniata Locomotive Shop,PA,40.533299,-78.384125,PA,0,241279453.0,0.0
8742,Keystone,PA,40.6604,-79.3411,PA,7415686,241279453.0,3.0734842556195616
8743,Keystone Solar,PA,39.861111,-76.221111,PA,7501,241279453.0,0.0031088432548792
8744,Knouse Solar Project 1,PA,40.0264,-77.2344,PA,4130,241279453.0,0.0017117081246035
8745,L&S Sweetners,PA,40.090556,-76.145556,PA,21028,241279453.0,0.0087152054344221
8746,Lackawanna Energy Center,PA,41.471389,-75.544167,PA,10555322,241279453.0,4.3747289165149095
8747,Lake Lynn Hydro Station,PA,39.720278,-79.856111,PA,71188,241279453.0,0.0295043772334812
8748,Lakeview Gas Recovery,PA,42.060172,-80.020765,PA,32226,241279453.0,0.013356296857984
8749,Lancaster County Resource Recovery,PA,40.0711,-76.6436,PA,191866,241279453.0,0.079520239960093
8750,Lanchester Generating Station,PA,40.1108,-75.9547,PA,17156,241279453.0,0.0071104272604596
8751,Laurel Hill Wind,PA,41.5323,-77.0296,PA,157969,241279453.0,0.0654713851659801
8752,Liberty Electric Power Plant,PA,39.8614,-75.3358,PA,4176256,241279453.0,1.7308792555991084
8753,Limerick,PA,40.224303,-75.58744,PA,19309328,241279453.0,8.002889495940627
8754,Lincoln Financial Field,PA,39.900833,-75.1675,PA,2921,241279453.0,0.0012106294024133
8755,Locust Ridge,PA,40.855,-76.1292,PA,55692,241279453.0,0.0230819488802471
8756,Locust Ridge II LLC,PA,40.8411,-76.1547,PA,190294,241279453.0,0.0788687132840938
8757,Longwood Gardens,PA,39.866667,-75.667777,PA,1875,241279453.0,0.0007771071994265
8758,Lookout Windpower LLC,PA,39.8794,-78.9183,PA,99499,241279453.0,0.0412380742590625
8759,Lycoming County,PA,41.151111,-76.917777,PA,13698,241279453.0,0.0056772343561306
8760,Mahoning Creek Hydroelectric Project,PA,40.921111,-79.281667,PA,11380,241279453.0,0.0047165226290528
8761,Marlboro Mushrooms Solar Field,PA,39.882778,-75.829444,PA,1365,241279453.0,0.0005657340411825
8762,Martin Limestone Solar Array,PA,40.107778,-76.061667,PA,1536,241279453.0,0.0006366062177702
8763,Masser Farms Realty Solar,PA,40.640556,-76.605417,PA,1030,241279453.0,0.0004268908882183
8764,Mehoopany Wind Energy LLC,PA,41.420556,-76.049167,PA,381512,241279453.0,0.1581203849960651
8765,Merck - Upper Gwynedd Solar Array,PA,40.215399,-75.28309,PA,0,241279453.0,0.0
8766,Meyersdale Battery,PA,39.790739,-79.00205,PA,-4380,241279453.0,-0.0018153224178604
8767,"Meyersdale Windpower, LLC",PA,39.790739,-79.002047,PA,48440,241279453.0,0.0200763054614517
8768,MF Mesa Lane LLC,PA,40.1483,-74.7772,PA,3568,241279453.0,0.001478783193362
8769,"Mid-River PA, LLC (ABE4)",PA,40.73998,-75.27774,PA,4537,241279453.0,0.0018803921940257
8770,Milan,PA,41.894444,-76.582778,PA,37692,241279453.0,0.0156217197657522
8771,Mill Run Windpower LLC,PA,39.913408,-79.393644,PA,15050,241279453.0,0.0062375804540637
8772,Morgantown,PA,40.174563,-75.913688,PA,5478,241279453.0,0.0022703963938446
8773,Morgantown Solar Park,PA,40.152069,-75.865916,PA,1766,241279453.0,0.0007319313675665
8774,Moser Generating Station,PA,40.2352,-75.6193,PA,2682,241279453.0,0.0011115741380597
8775,Mount Joy Wire,PA,40.10846,-76.476728,PA,0,241279453.0,0.0
8776,Mountain,PA,40.12282,-77.1716,PA,3710,241279453.0,0.001537636111932
8777,Mountain View,PA,39.8014,-77.7883,PA,32256,241279453.0,0.0133687305731748
8778,Moxie Freedom Generation Plant,PA,41.113056,-76.158056,PA,7252858,241279453.0,3.005999023049841
8779,Muddy Run,PA,39.8076,-76.2993,PA,-521656,241279453.0,-0.2162040710528301
8780,Navy Yard Peaker Station,PA,39.890223,-75.185539,PA,5489,241279453.0,0.0022749554227479
8781,Newman (PA),PA,40.013993,-75.05283,PA,11813,241279453.0,0.0048959825849737
8782,North Allegheny Windpower Project,PA,40.4381,-78.5436,PA,142983,241279453.0,0.0592603299709901
8783,North Wales Diesel,PA,40.203333,-75.316396,PA,0,241279453.0,0.0
8784,Norther Tier Landfill,PA,41.7792,-76.6258,PA,10045,241279453.0,0.0041632223030611
8785,Ontelaunee Energy Center,PA,40.4219,-75.9356,PA,4424890,241279453.0,1.833927400357626
8786,Orchard Park,PA,39.9109,-77.6667,PA,11792,241279453.0,0.0048872789843402
8787,Orrtanna,PA,39.8442,-77.3508,PA,35,241279453.0,1.4506001055962277e-05
8788,Oxbow Creek,PA,41.608611,-75.870556,PA,42740,241279453.0,0.017713899575195
8789,PA Solar Park,PA,40.860142,-75.852206,PA,12335,241279453.0,0.0051123292292941
8790,PA Solar Park II,PA,40.86159,-75.84656,PA,12333,241279453.0,0.005111500314948
8791,Panther Creek Energy Facility,PA,40.8556,-75.8781,PA,127227,241279453.0,0.0527301427527689
8792,Patton Wind Farm,PA,40.63067,-78.696078,PA,76671,241279453.0,0.0317768459131909
8793,Paxton Creek Cogeneration,PA,40.2653,-76.8771,PA,5010,241279453.0,0.0020764304368677
8794,Peach Bottom,PA,39.758936,-76.268742,PA,22268243,241279453.0,9.229233042069271
8795,Pennsbury,PA,40.153128,-74.769146,PA,0,241279453.0,0.0
8796,PG Solar 1,PA,40.481959,-80.253073,PA,1877,241279453.0,0.0007779361137726
8797,Phoenix Contact - CCHP Plant,PA,40.229379,-76.75007,PA,6406,241279453.0,0.0026550126504141
8798,Pickering Solar,PA,40.120556,-75.488056,PA,1776,241279453.0,0.0007360759392968
8799,Pine Grove,PA,40.5553,-76.3886,PA,72,241279453.0,2.984091645797953e-05
8800,Piney,PA,41.192088,-79.433501,PA,66351,241279453.0,0.0274996478875472
8801,"Pioneer Crossing Energy, LLC",PA,40.275,-75.8167,PA,33945,241279453.0,0.0140687487384182
8802,Pittsburgh Airport Gas Plant,PA,40.495,-80.233,PA,56295,241279453.0,0.0233318665555827
8803,Pocono Solar Project,PA,41.061022,-75.514924,PA,3271,241279453.0,0.0013556894129729
8804,PPG Monroeville Chemicals Center,PA,40.442222,-79.731111,PA,0,241279453.0,0.0
8805,PPL Frey Farm Landfill Wind,PA,39.959167,-76.455555,PA,5662,241279453.0,0.0023466565136816
8806,PPL Glendon LFGTE Plant,PA,40.667778,-75.232222,PA,14530,241279453.0,0.0060220627240894
8807,PWD Northeast WPCP Biogas Cogen Plant,PA,39.988611,-75.083333,PA,25616,241279453.0,0.0106167349442722
8808,Richmond,PA,39.984469,-75.075247,IN,9560,94126593.0,0.010156534615037
8809,"Ringer Hill Wind Farm, LLC",PA,39.744722,-79.188056,PA,105420,241279453.0,0.0436920751805583
8810,Romark PA Solar,PA,40.936111,-76.038888,PA,2098,241279453.0,0.0008695311490116
8811,Roundtop,PA,41.657778,-76.049167,PA,39060,241279453.0,0.0161886971784539
8812,Safe Harbor,PA,39.9244,-76.39,PA,1187838,241279453.0,0.4923079794946319
8813,Sandy Ridge Wind Farm,PA,40.729207,-78.28735,PA,134868,241279453.0,0.055897010011872
8814,Schuylkill Generating Station,PA,39.9419,-75.1883,PA,182,241279453.0,7.543120549100383e-05
8815,SECCRA Community Landfill,PA,39.8639,-75.8428,PA,5829,241279453.0,0.0024158708615772
8816,Seneca Generation LLC,PA,41.8389,-79.0056,PA,-169856,241279453.0,-0.0703980375817579
8817,Shawnee (PA),PA,41.061194,-75.058242,PA,133,241279453.0,5.512280401265664e-05
8818,Shawville,PA,41.06755,-78.366228,PA,634971,241279453.0,0.2631682856144406
8819,Shell Chemical Appalachia LLC,PA,40.671667,-80.336389,PA,212402,241279453.0,0.0880315324653856
8820,Somerset Windpower LLC,PA,39.979167,-79.012778,PA,8215,241279453.0,0.0034047656764208
8821,South Chestnut LLC,PA,39.7513,-79.7271,PA,95853,241279453.0,0.0397269634062043
8822,Southwark,PA,39.9144,-75.135,PA,168,241279453.0,6.962880506861893e-05
8823,Spring House,PA,40.183889,-75.234167,PA,23367,241279453.0,0.0096846207621334
8824,Stony Creek Wind Farm LLC,PA,40.0311,-78.8153,PA,134575,241279453.0,0.0557755740601749
8825,Sunbury Generation LP,PA,40.8361,-76.825,PA,212,241279453.0,8.786492068182864e-05
8826,Susquehanna University Solar,PA,40.795166,-76.882525,PA,4189,241279453.0,0.0017361610978121
8827,TalenEnergy Martin Creek LLC Allentown,PA,40.608388,-75.45599,PA,380,241279453.0,0.0001574937257504
8828,TalenEnergy Martins Creek LLC Fishbach,PA,40.689064,-76.219639,PA,36,241279453.0,1.4920458228989768e-05
8829,TalenEnergy Martins Creek LLC Harrisburg,PA,40.257865,-76.857897,PA,828,241279453.0,0.0003431705392667
8830,TalenEnergy Martins Creek LLC Harwood,PA,40.9353,-76.0284,PA,360,241279453.0,0.0001492045822898
8831,TalenEnergy Martins Creek LLC Jenkins,PA,41.282405,-75.816439,PA,62,241279453.0,2.56963447277046e-05
8832,TalenEnergy Martins Creek LLC Lock Haven,PA,41.1189,-77.4709,PA,20,241279453.0,8.289143460549871e-06
8833,TalenEnergy Martins Creek LLC West Shore,PA,40.1908,-76.94579,PA,1148,241279453.0,0.0004757968346355
8834,TalenEnergy Martins Creek LLC Williamsport,PA,41.2361,-77.00755,PA,102,241279453.0,4.227463164880434e-05
8835,TalenEnergy Susquehanna,PA,41.0919,-76.1462,PA,19943546,241279453.0,8.265745695303776
8836,Temple SEGF,PA,39.98,-75.150556,PA,1120,241279453.0,0.0004641920337907
8837,Temple Solar Arrays,PA,40.423484,-75.925225,PA,2532,241279453.0,0.0010494055621056
8838,Tenaska Westmoreland Generating Station,PA,40.175249,-79.696665,PA,7115762,241279453.0,2.949178602456464
8839,Titus,PA,40.3056,-75.9081,PA,-334,241279453.0,-0.0001384286957911
8840,Tolna,PA,39.760634,-76.635341,PA,2856,241279453.0,0.0011836896861665
8841,Townsend Hydro,PA,40.733545,-80.314795,PA,18362,241279453.0,0.0076102626111308
8842,"TPE Pennsylvania Solar 1, LLC",PA,40.198529,-76.161594,PA,2993,241279453.0,0.0012404703188712
8843,Trexlertown Solar Array North and South,PA,40.556211,-75.593873,PA,1947,241279453.0,0.0008069481158845
8844,Tullytown,PA,40.151389,-74.780556,PA,10081,241279453.0,0.0041781427612901
8845,Twin Ridges Wind Farm,PA,39.760556,-78.874722,PA,408306,241279453.0,0.1692253504901637
8846,University Park Solar,PA,40.817019,-77.844117,PA,2313,241279453.0,0.0009586394412125
8847,Vitro Architectural Glass (PA),PA,40.126389,-77.164444,PA,80,241279453.0,3.3156573842199486e-05
8848,Wallenpaupack,PA,41.467858,-75.130895,PA,116770,241279453.0,0.0483961640944204
8849,Warren,PA,41.835947,-79.188668,PA,7127,241279453.0,0.0029538362721669
8850,Warrior Ridge Hydro,PA,40.540042,-78.034628,PA,724,241279453.0,0.0003000669932719
8851,Waste Management Arden LFGTE,PA,40.2058,-80.2611,PA,39486,241279453.0,0.0163652559341636
8852,Waymart Wind,PA,41.5533,-75.4542,PA,111596,241279453.0,0.0462517626811761
8853,West Campus Steam Plant,PA,40.792778,-77.864722,PA,12878,241279453.0,0.005337379474248
8854,Wheelabrator Falls,PA,40.162633,-74.768164,PA,312135,241279453.0,0.1293665897029367
8855,Whitemarsh Central Utility Plant,PA,40.0975,-75.2428,PA,732,241279453.0,0.0003033826506561
8856,Whitetail Solar 1,PA,40.904211,-77.814218,PA,24328,241279453.0,0.0100829141054128
8857,Whitetail Solar 2,PA,39.904211,-77.814218,PA,36693,241279453.0,0.0152076770498978
8858,Whitetail Solar 3,PA,39.87817,-77.769144,PA,33581,241279453.0,0.0139178863274362
8859,William F Matson Generating Station,PA,40.432915,-78.002887,PA,94696,241279453.0,0.0392474364570115
8860,Wind Park Bear Creek,PA,41.235278,-75.753056,PA,62006,241279453.0,0.0256988314707427
8861,Wolf Run Energy,PA,41.610981,-76.299361,PA,44515,241279453.0,0.0184495610573188
8862,York County Resource Recovery,PA,40.0017,-76.7183,PA,261048,241279453.0,0.1081932161044811
8863,York Energy Center,PA,39.7375,-76.306666,PA,7648984,241279453.0,3.1701762851725297
8864,York Generation Company LLC,PA,39.985641,-76.676158,PA,0,241279453.0,0.0
8865,York Haven,PA,40.113625,-76.71195,PA,96354,241279453.0,0.0399346064498911
8866,Yough Hydro Power,PA,39.801637,-79.368214,PA,38804,241279453.0,0.0160825961421588
8867,AES ILUMINA,PR,17.947524,-66.15887,PR,37864,18578920.0,0.2038008667888123
8868,AES Puerto Rico,PR,17.947115,-66.1499,PR,3257268,18578920.0,17.53206322003647
8869,Aguirre Plant,PR,17.9492,-66.234,PR,3638844,18578920.0,19.58587474406478
8870,Arecibo Filtration Plant,PR,18.426418,-66.6325,PR,1769,18578920.0,0.0095215437711126
8871,Cambalache Plant,PR,18.471,-66.6969,PR,279726,18578920.0,1.5056095833342305
8872,Canovanas Filtration Plant,PR,18.377243,-65.87931,PR,1110,18578920.0,0.0059745130502741
8873,Caonillas,PR,18.277,-66.656,PR,0,18578920.0,0.0
8874,Central San Juan Plant,PR,18.4271,-66.1045,PR,2819386,18578920.0,15.17518779347777
8875,Cervecera de Puerto Rico,PR,18.207153,-67.14164,PR,9007,18578920.0,0.0484796748142518
8876,Costa Sur Plant,PR,18.003,-66.7597,PR,2979082,18578920.0,16.034742600753972
8877,Coto Laurel Solar Farm,PR,18.059965,-66.55043,PR,15823,18578920.0,0.0851664144094489
8878,Culebra,PR,18.316713,-65.27956,PR,0,18578920.0,0.0
8879,Daguao,PR,18.2364,-65.6656,PR,44592,18578920.0,0.240013951295339
8880,Dos Bocas,PR,18.337,-66.667,PR,0,18578920.0,0.0
8881,Eaton Corp - Arecibo - Puerto Rico Hybrid,PR,18.470243,-66.72205,PR,0,18578920.0,0.0
8882,EcoElectrica,PR,17.981025,-66.75542,PR,3419446,18578920.0,18.40497725379085
8883,El Yunque Filtration Plant,PR,18.37739,-65.81755,PR,2909,18578920.0,0.0156575301470699
8884,Fajardo MSWL,PR,18.293924,-65.68132,PR,0,18578920.0,0.0
8885,Fort Buchanan Distributed Generation,PR,18.408354,-66.11616,PR,5,18578920.0,2.6912220947181e-05
8886,Garzas,PR,18.0733,-66.73,PR,0,18578920.0,0.0
8887,"GASNA 18P, LLC",PR,18.453211,-66.09242,PR,7127,18578920.0,0.0383606797381117
8888,HIMA San Pablo - Caguas,PR,18.21805,-66.03833,PR,59,18578920.0,0.0003175642071767
8889,HIMA San Pablo Bayamon,PR,18.39838,-66.14712,PR,78,18578920.0,0.000419830646776
8890,HIMA San Pablo Cupey,PR,18.372652,-66.04649,PR,38,18578920.0,0.0002045328791985
8891,HIMA San Pablo Fajardo,PR,18.33643,-65.6547,PR,57,18578920.0,0.0003067993187978
8892,HIMA San Pablo Humacao,PR,18.150795,-65.82669,PR,14,18578920.0,7.53542186521068e-05
8893,"Holsum de Puerto Rico, Inc.",PR,18.409197,-66.23506,PR,0,18578920.0,0.0
8894,Horizon Energy (PR) Hybrid,PR,17.979256,-66.22053,PR,21478,18578920.0,0.1156041363007107
8895,"Humacao Solar Project, LLC",PR,18.134597,-65.82234,PR,67091,18578920.0,0.3611135631134641
8896,Janssen Ortho LLC,PR,18.244494,-65.9483,PR,0,18578920.0,0.0
8897,Jobos,PR,17.9602,-66.1398,PR,53680,18578920.0,0.2889296040889352
8898,Martino,PR,18.05695,-66.57895,PR,4399,18578920.0,0.0236773719893298
8899,Mayaguez Plant,PR,18.2186,-67.1592,PR,199584,18578920.0,1.0742497411044345
8900,Medtronic Solar,PR,18.236289,-65.91161,PR,5414,18578920.0,0.0291405528416075
8901,Oriana Energy Hybrid,PR,18.475032,-67.04641,PR,92518,18578920.0,0.4979729715182583
8902,Palo Seco Plant,PR,18.4559,-66.1484,PR,1394646,18578920.0,7.506604259020438
8903,Patillas,PR,18.017,-66.019,PR,0,18578920.0,0.0
8904,Pattern Santa Isabel LLC,PR,17.971696,-66.39315,PR,165727,18578920.0,0.8920163281826929
8905,Pfizer Guayama,PR,17.963472,-66.14796,PR,6893,18578920.0,0.0371011877977837
8906,Pfizer Vega Baja,PR,18.450607,-66.35,PR,5448,18578920.0,0.0293235559440484
8907,Punta Lima Wind Farm,PR,18.189872,-65.6952,PR,0,18578920.0,0.0
8908,Rio Blanco,PR,18.268,-65.794,PR,0,18578920.0,0.0
8909,San Fermin Solar Farm Hybrid,PR,18.4115,-65.9045,PR,32018,18578920.0,0.1723350980573682
8910,Toa Baja MSWL,PR,18.422147,-66.20186,PR,0,18578920.0,0.0
8911,Toro Negro,PR,18.1317,-66.488,PR,0,18578920.0,0.0
8912,USCG Puerto Rico PV,PR,18.498007,-67.13052,PR,1650,18578920.0,0.0088810329125697
8913,Vega Baja,PR,18.446,-66.391,PR,7726,18578920.0,0.041584763807584
8914,Vieques,PR,18.152679,-65.43176,PR,6,18578920.0,3.22946651366172e-05
8915,Yabucoa,PR,18.047,-65.864,PR,6438,18578920.0,0.0346521756915902
8916,Yauco,PR,18.1105,-66.871,PR,0,18578920.0,0.0
8917,"10 Briggs Solar NG, LLC (East)",RI,41.63269,-71.49625,RI,3646,9314548.0,0.0391430695295144
8918,A Street 1,RI,41.797953,-71.546775,RI,2000,9314548.0,0.0214717880030249
8919,A Street 2,RI,41.797544,-71.545929,RI,2894,9314548.0,0.031069677240377
8920,Alton Road Solar,RI,41.407547,-71.748328,RI,24326,9314548.0,0.2611613574807924
8921,"Blackhorse Farm Solar, LLC CSG",RI,41.7186,-71.2342,RI,5698,9314548.0,0.061173124020618
8922,Blackstone/Tupperware,RI,42.014467,-71.5444,RI,4452,9314548.0,0.0477962000947335
8923,Block Island,RI,41.175556,-71.5711,RI,0,9314548.0,0.0
8924,Block Island Wind Farm,RI,41.114722,-71.521111,RI,84208,9314548.0,0.9040481620793622
8925,Brookside,RI,41.987579,-71.583963,RI,1461,9314548.0,0.0156851411362097
8926,CED Foster,RI,41.795,-71.787,RI,3092,9314548.0,0.0331953842526765
8927,Central Power Plant,RI,41.744973,-71.458415,RI,25910,9314548.0,0.2781670135791881
8928,Forbes Street Solar,RI,41.773056,-71.338889,RI,4314,9314548.0,0.0463146467225248
8929,Foster Solar,RI,41.84242,-71.71459,RI,0,9314548.0,0.0
8930,Founders Homestead Farms Solar,RI,41.57677,-71.2782,RI,6906,9314548.0,0.0741420839744451
8931,"GD Glocester White Oak I, LLC",RI,41.861544,-71.596239,RI,2722,9314548.0,0.0292231034721169
8932,"GD Hopkinton Main I, LLC",RI,41.438293,-71.781092,RI,15569,9314548.0,0.1671471337095476
8933,"GD Johnson Scituate I, LLC",RI,41.807129,-71.505379,RI,1,9314548.0,1.0735894001512472e-05
8934,"GD Richmond Buttonwoods I, LLC",RI,41.522911,-71.684093,RI,1930,9314548.0,0.020720275422919
8935,"GD West Greenwich Victory I, LLC",RI,41.657866,-71.687478,RI,2787,9314548.0,0.0299209365822152
8936,"GDIM 1, LLC",RI,41.966678,-71.525993,RI,1,9314548.0,1.0735894001512472e-05
8937,"GDIM 2, LLC",RI,41.967314,-71.519606,RI,1,9314548.0,1.0735894001512472e-05
8938,"GDIM 3, LLC",RI,41.963066,-71.516929,RI,1,9314548.0,1.0735894001512472e-05
8939,"GDIM 4, LLC",RI,41.963066,-71.516929,RI,1,9314548.0,1.0735894001512472e-05
8940,Gold Meadow Farms,RI,41.734903,-71.528175,RI,27880,9314548.0,0.2993167247621677
8941,"Green Providence Wind I, LLC",RI,41.789486,-71.384771,RI,1,9314548.0,1.0735894001512472e-05
8942,"Green Providence Wind II, LLC",RI,41.786045,-71.385542,RI,1,9314548.0,1.0735894001512472e-05
8943,"Hope Farm Solar, LLC",RI,41.7479,-71.5263,RI,15556,9314548.0,0.167007567087528
8944,Hopkins Hill CSG,RI,41.61609,-71.566825,RI,10238,9314548.0,0.1099140827874847
8945,Hopkinton Phase 2,RI,41.443293,-71.791133,RI,3682,9314548.0,0.0395295617135689
8946,ISM Solar Cranston CSG,RI,41.735147,-71.46304,RI,4244,9314548.0,0.0455631341424189
8947,Johnston LFG Turbine Plant,RI,41.803333,-71.523333,RI,204199,9314548.0,2.192258819214845
8948,Johnston Solar,RI,41.800906,-71.559472,RI,1645,9314548.0,0.017660545632488
8949,Kearsarge East Providence,RI,41.833746,-71.369746,RI,3471,9314548.0,0.0372642880792497
